review_id,brand,author,year,era,season,chain_len,n_distinct,entropy_bits,share__Being & Presentation,share__Generic Action,share__Cognition,share__Initiation,share__Perception,share__Continuation & Development,share__Construction & Composition,share__Placement,share__Naming & Noting,share__Tailoring,share__Garment & Styling,share__Direction & Showcase,share__Traversal Motion,share__Competition,share__Desire & Affinity,share__Design & Ornamentation,share__Spatial Placement,share__Evocation,share__Visual Effect,share__Transformation,share__Combination,share__Rejection & Departure,share__Reinterpretation,share__Sonic Metaphors,share__Ornamentation,share__Fluid Motion,share__Allusion,share__Runway Motion,share__Resistance,share__Refinement
84,Nicole Miller,Armand Limnander,1999,1998,Spring,5,5,2.3219,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
85,Susan Lazar,Armand Limnander,1999,1998,Spring,4,4,2.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Balenciaga,Armand Limnander,1999,1998,Spring,6,6,2.585,0.1667,0.0,0.1667,0.0,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0
87,Ruffo Research,Armand Limnander,1999,1998,Spring,6,3,1.2516,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667
88,Genny,Armand Limnander,1999,1998,Spring,6,4,1.9183,0.3333,0.0,0.0,0.3333,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Carolina Herrera,Armand Limnander,1999,1998,Spring,7,6,2.5216,0.1429,0.2857,0.1429,0.1429,0.0,0.0,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,Jean Paul Gaultier,Armand Limnander,1999,1998,Spring,7,6,2.5216,0.2857,0.1429,0.1429,0.1429,0.0,0.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,Junya Watanabe,Armand Limnander,1999,1998,Spring,8,5,2.1556,0.375,0.25,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Anna Molinari,Armand Limnander,1999,1998,Spring,8,5,2.1556,0.375,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Cynthia Rowley,Armand Limnander,1999,1998,Spring,8,7,2.75,0.25,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Missoni,Armand Limnander,1999,1998,Spring,6,4,1.9183,0.3333,0.0,0.0,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0
95,Ungaro Couture,Armand Limnander,1999,1998,Spring,12,6,2.1258,0.5,0.0833,0.0,0.0,0.1667,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,Chalayan,Plum Sykes,1999,1998,Spring,14,8,2.8424,0.2143,0.2143,0.1429,0.0714,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0714,0.0,0.0
97,TSE,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,Calvin Klein Collection,Armand Limnander,2000,1998,Fall,8,6,2.5,0.125,0.25,0.25,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,Martine Sitbon,Hamish Bowles,2000,1998,Fall,9,7,2.6416,0.0,0.1111,0.0,0.3333,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0
100,Versus,Armand Limnander,2000,1998,Fall,10,6,2.161,0.5,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
101,Krizia,Armand Limnander,2000,1998,Fall,9,7,2.7255,0.2222,0.0,0.0,0.2222,0.1111,0.0,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,DKNY,Armand Limnander,2000,1998,Fall,6,4,1.7925,0.5,0.0,0.0,0.0,0.1667,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Thimister,Hamish Bowles,2000,1998,Fall,9,6,2.4194,0.3333,0.1111,0.2222,0.1111,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Alberta Ferretti,Armand Limnander,2000,1998,Fall,6,6,2.585,0.1667,0.1667,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Chalayan,Plum Sykes,2000,1998,Fall,20,9,2.966,0.25,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.1,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
106,Alessandro Dell'Acqua,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
107,Preen by Thornton Bregazzi,Plum Sykes,2000,1998,Fall,10,6,2.3219,0.4,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Loewe,Hamish Bowles,2000,1998,Fall,12,7,2.585,0.1667,0.3333,0.0,0.0833,0.1667,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Vivienne Tam,Armand Limnander,2000,1998,Fall,8,5,2.0,0.5,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Jean Paul Gaultier,Hamish Bowles,2000,1998,Fall,18,6,2.1825,0.3333,0.1667,0.0,0.3333,0.0556,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Jean Colonna,Armand Limnander,2000,1998,Fall,6,4,1.9183,0.0,0.3333,0.0,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Bella Freud,Plum Sykes,2000,1998,Fall,15,7,2.5493,0.2,0.3333,0.1333,0.0667,0.0667,0.0,0.0,0.0,0.0667,0.0,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,Missoni,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
114,Prada,Armand Limnander,2000,1998,Fall,9,4,1.6577,0.5556,0.0,0.0,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,Balmain,Hamish Bowles,2000,1998,Fall,5,3,1.371,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Victor Alfaro,Armand Limnander,2000,1998,Fall,7,5,2.2359,0.2857,0.1429,0.0,0.1429,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0
117,Clements Ribeiro,Plum Sykes,2000,1998,Fall,11,5,1.8676,0.5455,0.1818,0.0909,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Saint Laurent,Hamish Bowles,2000,1998,Fall,11,7,2.5503,0.1818,0.3636,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,Lawrence Steele,Armand Limnander,2000,1998,Fall,10,6,2.4464,0.2,0.3,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,Julien Macdonald,Plum Sykes,2000,1998,Fall,5,5,2.3219,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,Emporio Armani,Armand Limnander,2000,1998,Fall,4,3,1.5,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,Costume National,Armand Limnander,2000,1998,Fall,6,4,1.9183,0.3333,0.3333,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,Matthew Williamson,Plum Sykes,2000,1998,Fall,13,7,2.5654,0.2308,0.3077,0.0,0.0,0.1538,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0
124,John Bartlett,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.4,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,Narciso Rodriguez,Armand Limnander,2000,1998,Fall,8,5,2.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
126,Balenciaga,Armand Limnander,2000,1998,Fall,10,6,2.3219,0.4,0.2,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,Kenzo,Armand Limnander,2000,1998,Fall,12,6,2.4591,0.1667,0.1667,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,Dries Van Noten,Hamish Bowles,2000,1998,Fall,9,7,2.6416,0.3333,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0
129,Sonia Rykiel,Hamish Bowles,2000,1998,Fall,14,6,2.217,0.4286,0.0,0.0714,0.0,0.2143,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0714
130,Gianfranco Ferré,Armand Limnander,2000,1998,Fall,4,4,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0
131,Genny,Armand Limnander,2000,1998,Fall,7,6,2.5216,0.2857,0.1429,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429
132,Valentino,Hamish Bowles,2000,1998,Fall,16,9,2.7744,0.25,0.3125,0.0625,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
133,Fendi,Armand Limnander,2000,1998,Fall,12,6,1.9473,0.5833,0.0,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Arkadius,Plum Sykes,2000,1998,Fall,17,8,2.7933,0.2353,0.2353,0.0588,0.1176,0.1176,0.0,0.1176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,BCBG Max Azria,Armand Limnander,2000,1998,Fall,5,3,1.5219,0.2,0.0,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Dolce & Gabbana,Armand Limnander,2000,1998,Fall,4,4,2.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Louis Vuitton,Hamish Bowles,2000,1998,Fall,11,9,3.0958,0.0909,0.1818,0.0909,0.0909,0.0,0.1818,0.0,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Chloé,Hamish Bowles,2000,1998,Fall,13,9,2.9312,0.1538,0.0769,0.0769,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0,0.0
139,Roland Mouret,Plum Sykes,2000,1998,Fall,12,5,1.8962,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Marc Jacobs,Armand Limnander,2000,1998,Fall,7,6,2.5216,0.0,0.1429,0.0,0.0,0.1429,0.2857,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Mark Eisen,Armand Limnander,2000,1998,Fall,6,3,1.2516,0.6667,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Betsey Johnson,Armand Limnander,2000,1998,Fall,8,6,2.4056,0.375,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Anna Sui,Armand Limnander,2000,1998,Fall,5,2,0.7219,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,Cerruti,Hamish Bowles,2000,1998,Fall,8,6,2.4056,0.125,0.375,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
145,Russell Sage,Plum Sykes,2000,1998,Fall,10,6,2.371,0.3,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,Gucci,Armand Limnander,2000,1998,Fall,11,5,2.1181,0.3636,0.1818,0.0,0.2727,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Givenchy,Hamish Bowles,2000,1998,Fall,14,8,2.6924,0.3571,0.1429,0.0,0.0714,0.0,0.0714,0.0,0.0,0.1429,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0,0.0,0.0
148,Luella,Plum Sykes,2000,1998,Fall,12,6,2.1258,0.5,0.0833,0.0833,0.0833,0.0833,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Miu Miu,By Armand Limnander,2000,1998,Fall,8,5,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,Tommy Hilfiger,Armand Limnander,2000,1998,Fall,8,7,2.75,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,Ann Demeulemeester,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0
152,Tristan Webber,Plum Sykes,2000,1998,Fall,12,6,2.2213,0.4167,0.25,0.0,0.0833,0.0,0.0,0.0833,0.0833,0.0,0.0,0.0,0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,Helmut Lang,Armand Limnander,2000,1998,Fall,10,5,1.961,0.5,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
154,Elspeth Gibson,Plum Sykes,2000,1998,Fall,13,8,2.8731,0.2308,0.1538,0.1538,0.0,0.0769,0.1538,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Miguel Adrover,Armand Limnander,2000,1998,Fall,7,3,1.3788,0.5714,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,Daryl K,Armand Limnander,2000,1998,Fall,7,5,2.1281,0.4286,0.0,0.0,0.1429,0.1429,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,Bottega Veneta,Armand Limnander,2000,1998,Fall,5,4,1.9219,0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,Badgley Mischka,Armand Limnander,2000,1998,Fall,10,6,2.161,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0
159,Bruce,Armand Limnander,2000,1998,Fall,10,4,1.3568,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
160,Luca Luca,Armand Limnander,2000,1998,Fall,3,3,1.585,0.3333,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,Emanuel Ungaro,Hamish Bowles,2000,1998,Fall,11,8,2.8454,0.1818,0.2727,0.0909,0.0,0.0,0.0,0.0,0.0909,0.0909,0.0,0.0909,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,0.0,0.0
162,Céline,Hamish Bowles,2000,1998,Fall,16,9,2.6468,0.125,0.4375,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Diane von Furstenberg,Armand Limnander,2000,1998,Fall,9,7,2.7255,0.2222,0.2222,0.0,0.0,0.0,0.1111,0.0,0.0,0.1111,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111
164,Oscar de la Renta,Armand Limnander,2000,1998,Fall,7,5,2.1281,0.4286,0.1429,0.1429,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,Pamela Dennis,Armand Limnander,2000,1998,Fall,4,3,1.5,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,Christian Dior,Hamish Bowles,2000,1998,Fall,13,9,3.027,0.0769,0.0769,0.0,0.0,0.0,0.0769,0.0,0.0,0.2308,0.0,0.0,0.1538,0.0769,0.0,0.0,0.1538,0.0,0.0,0.0,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,Trussardi,Armand Limnander,2000,1998,Fall,6,4,1.7925,0.5,0.1667,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Giorgio Armani,Armand Limnander,2000,1998,Fall,8,5,2.1556,0.375,0.0,0.25,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
